"ccaa","year","codigo","variable","value","porcentaje"
"Canarias","2009",5,"parados_no_busca",0,0
"Canarias","2009",5,"parados_tb_4mas_a",10370,0.0380750265276824
"Canarias","2009",5,"parados_tb_2a4a",20839,0.0765135465583774
"Canarias","2009",5,"parados_tb_1a2a",61388,0.225395345080171
"Canarias","2009",5,"parados_tb_6ma1a",63300,0.232415542835323
"Canarias","2009",5,"parados_tb_menos6m",97595,0.358334832591048
"Canarias","2009",5,"inac_desanimados",15489,0.0239840570823346
"Canarias","2009",5,"inactivos",645804,0.381428368928369
"Cantabria","2009",6,"total",581248,1
"Cantabria","2009",6,"menores",80387,0.138300690927109
"Cantabria","2009",6,"mayores",500861,0.861699309072891
"Cantabria","2009",6,"activos",285502,0.570022421390366
"Cantabria","2009",6,"ocupados",251245,0.880011348431885
"Cantabria","2009",6,"asalariados",202954,0.807793189914227
"Cantabria","2009",6,"asal_temporal",47133,0.23223489066488
"Cantabria","2009",6,"asal_temp_obra",23873,0.506502874843528
"Cantabria","2009",6,"asal_temp_sustitucion",5919,0.125580803258863
"Cantabria","2009",6,"asal_temp_prueba",449,0.00952623427322683
"Cantabria","2009",6,"asal_temp_verbal",905,0.0192009844482634
"Cantabria","2009",6,"asal_temp_formacion",1803,0.0382534529947171
"Cantabria","2009",6,"asal_temp_circ_produccion",5669,0.120276663908514
"Cantabria","2009",6,"asal_temp_temporada",2003,0.0424967644749963
"Cantabria","2009",6,"asal_temp_otro",2679,0.05683915727834
"Cantabria","2009",6,"asal_temp_ns",3834,0.0813442810769524
"Cantabria","2009",6,"asal_indef",155821,0.76776510933512
"Cantabria","2009",6,"asal_indef_permanente",153658,0.986118687468313
"Cantabria","2009",6,"asal_indef_discontinuo",2162,0.0138748949114689
"Cantabria","2009",6,"asal_completa",182620,0.899809809119308
"Cantabria","2009",6,"asal_parcial",20333,0.100185263655804
"Cantabria","2009",6,"asal_parcial_involuntaria",9657,0.474942212167413
"Cantabria","2009",6,"asal_horas_pactadas",38,NA
"Cantabria","2009",6,"asal_horas_hab",38,NA
"Cantabria","2009",6,"asal_horas_dif",1,NA
"Cantabria","2009",6,"asal_horas_extra",8563,0.0421918267193551
"Cantabria","2009",6,"asal_extra_pagadas",17,NA
"Cantabria","2009",6,"asal_extra_nopagadas",17,NA
"Cantabria","2009",6,"parados",34257,0.119988651568115
"Cantabria","2009",6,"parados_nuevo_emp",3026,0.0883323116443355
"Cantabria","2009",6,"parados_busca",31231,0.911667688355665
"Cantabria","2009",6,"parados_no_busca",0,0
"Cantabria","2009",6,"parados_tb_4mas_a",1220,0.0356131593542926
"Cantabria","2009",6,"parados_tb_2a4a",1933,0.0564264237965963
"Cantabria","2009",6,"parados_tb_1a2a",5340,0.155880549960592
"Cantabria","2009",6,"parados_tb_6ma1a",6923,0.202090083778498
"Cantabria","2009",6,"parados_tb_menos6m",15711,0.458621595586304
"Cantabria","2009",6,"inac_desanimados",3605,0.0167394908037277
"Cantabria","2009",6,"inactivos",215359,0.429977578609634
"Castilla y León","2009",7,"total",2502375,1
"Castilla y León","2009",7,"menores",325875,0.130226285029222
"Castilla y León","2009",7,"mayores",2176500,0.869773714970778
"Castilla y León","2009",7,"activos",1186344,0.545069607167471
"Castilla y León","2009",7,"ocupados",1020540,0.860239525803645
"Castilla y León","2009",7,"asalariados",805790,0.789572187273404
"Castilla y León","2009",7,"asal_temporal",176741,0.219338785539657
"Castilla y León","2009",7,"asal_temp_obra",75040,0.424576074595029
"Castilla y León","2009",7,"asal_temp_sustitucion",23072,0.130541300547128
"Castilla y León","2009",7,"asal_temp_prueba",1832,0.0103654500087699
"Castilla y León","2009",7,"asal_temp_verbal",6180,0.0349664197894094
"Castilla y León","2009",7,"asal_temp_formacion",7358,0.0416315399369699
"Castilla y León","2009",7,"asal_temp_circ_produccion",23701,0.134100180490096
"Castilla y León","2009",7,"asal_temp_temporada",6284,0.0355548514492959
"Castilla y León","2009",7,"asal_temp_otro",13063,0.0739104112797823
"Castilla y León","2009",7,"asal_temp_ns",20211,0.11435377190352
"Castilla y León","2009",7,"asal_indef",629049,0.780661214460343
"Castilla y León","2009",7,"asal_indef_permanente",622545,0.989660582879871
"Castilla y León","2009",7,"asal_indef_discontinuo",6504,0.010339417120129
"Castilla y León","2009",7,"asal_completa",700354,0.8691520123109
"Castilla y León","2009",7,"asal_parcial",105437,0.130849228707231
"Castilla y León","2009",7,"asal_parcial_involuntaria",46695,0.442871098381024
"Castilla y León","2009",7,"asal_horas_pactadas",37,NA
"Castilla y León","2009",7,"asal_horas_hab",38,NA
"Castilla y León","2009",7,"asal_horas_dif",1,NA
"Castilla y León","2009",7,"asal_horas_extra",46265,0.0574157038434332
"Castilla y León","2009",7,"asal_extra_pagadas",21,NA
"Castilla y León","2009",7,"asal_extra_nopagadas",14,NA
"Castilla y León","2009",7,"parados",165804,0.139760474196355
"Castilla y León","2009",7,"parados_nuevo_emp",11159,0.0673023569998311
"Castilla y León","2009",7,"parados_busca",154645,0.932697643000169
"Castilla y León","2009",7,"parados_no_busca",0,0
"Castilla y León","2009",7,"parados_tb_4mas_a",9442,0.0569467564111843
"Castilla y León","2009",7,"parados_tb_2a4a",12481,0.0752756266435068
"Castilla y León","2009",7,"parados_tb_1a2a",30211,0.18220911437601
"Castilla y León","2009",7,"parados_tb_6ma1a",35215,0.212389327157367
"Castilla y León","2009",7,"parados_tb_menos6m",65518,0.39515331355094
"Castilla y León","2009",7,"inac_desanimados",19267,0.019458549965864
"Castilla y León","2009",7,"inactivos",990156,0.454930392832529
"Castilla-La Mancha","2009",8,"total",2051713,1
"Castilla-La Mancha","2009",8,"menores",342493,0.166930267537419
"Castilla-La Mancha","2009",8,"mayores",1709220,0.833069732462581
"Castilla-La Mancha","2009",8,"activos",993457,0.581234130188039
"Castilla-La Mancha","2009",8,"ocupados",805926,0.811233903430143
"Castilla-La Mancha","2009",8,"asalariados",654854,0.812548546640759
"Castilla-La Mancha","2009",8,"asal_temporal",178623,0.272767670350948
"Castilla-La Mancha","2009",8,"asal_temp_obra",82552,0.462157728847909
"Castilla-La Mancha","2009",8,"asal_temp_sustitucion",19380,0.108496666162812
"Castilla-La Mancha","2009",8,"asal_temp_prueba",1580,0.00884544543535827
"Castilla-La Mancha","2009",8,"asal_temp_verbal",8642,0.0483812275014976
"Castilla-La Mancha","2009",8,"asal_temp_formacion",5079,0.028434188206446
"Castilla-La Mancha","2009",8,"asal_temp_circ_produccion",20050,0.112247582898059
"Castilla-La Mancha","2009",8,"asal_temp_temporada",8048,0.0450557878884578
"Castilla-La Mancha","2009",8,"asal_temp_otro",10801,0.0604681368020916
"Castilla-La Mancha","2009",8,"asal_temp_ns",22490,0.125907637874182
"Castilla-La Mancha","2009",8,"asal_indef",476231,0.727232329649051
"Castilla-La Mancha","2009",8,"asal_indef_permanente",473523,0.9943136839055
"Castilla-La Mancha","2009",8,"asal_indef_discontinuo",2708,0.00568631609450036
"Castilla-La Mancha","2009",8,"asal_completa",577530,0.881921771875869
"Castilla-La Mancha","2009",8,"asal_parcial",77324,0.118078228124131
"Castilla-La Mancha","2009",8,"asal_parcial_involuntaria",38482,0.497672132843619
"Castilla-La Mancha","2009",8,"asal_horas_pactadas",37,NA
"Castilla-La Mancha","2009",8,"asal_horas_hab",38,NA
"Castilla-La Mancha","2009",8,"asal_horas_dif",1,NA
"Castilla-La Mancha","2009",8,"asal_horas_extra",34993,0.0534363384815547
"Castilla-La Mancha","2009",8,"asal_extra_pagadas",20,NA
"Castilla-La Mancha","2009",8,"asal_extra_nopagadas",14,NA
"Castilla-La Mancha","2009",8,"parados",187531,0.188766096569857
"Castilla-La Mancha","2009",8,"parados_nuevo_emp",11262,0.0600540710602514
"Castilla-La Mancha","2009",8,"parados_busca",176269,0.939945928939749
"Castilla-La Mancha","2009",8,"parados_no_busca",0,0
"Castilla-La Mancha","2009",8,"parados_tb_4mas_a",4514,0.0240706869797527
"Castilla-La Mancha","2009",8,"parados_tb_2a4a",12443,0.0663516965195088
"Castilla-La Mancha","2009",8,"parados_tb_1a2a",35202,0.187712964789821
"Castilla-La Mancha","2009",8,"parados_tb_6ma1a",44732,0.238531229503389
"Castilla-La Mancha","2009",8,"parados_tb_menos6m",75043,0.40016317302206
"Castilla-La Mancha","2009",8,"inac_desanimados",15176,0.021202548888389
"Castilla-La Mancha","2009",8,"inactivos",715763,0.418765869811961
"Cataluña","2009",9,"total",7378462,1
"Cataluña","2009",9,"menores",1198422,0.162421653726752
"Cataluña","2009",9,"mayores",6180040,0.837578346273248
"Cataluña","2009",9,"activos",3927164,0.635459317415421
"Cataluña","2009",9,"ocupados",3290312,0.837834121518735
"Cataluña","2009",9,"asalariados",2755978,0.83760385033395
"Cataluña","2009",9,"asal_temporal",501615,0.182009798336561
"Cataluña","2009",9,"asal_temp_obra",251735,0.50184902764072
"Cataluña","2009",9,"asal_temp_sustitucion",67587,0.134738793696361
"Cataluña","2009",9,"asal_temp_prueba",10435,0.0208028069336045
"Cataluña","2009",9,"asal_temp_verbal",27619,0.0550601556970984
"Cataluña","2009",9,"asal_temp_formacion",19615,0.0391036950649402
"Cataluña","2009",9,"asal_temp_circ_produccion",89908,0.179237064282368
"Cataluña","2009",9,"asal_temp_temporada",22431,0.0447175622738554
"Cataluña","2009",9,"asal_temp_otro",4162,0.00829720004385834
"Cataluña","2009",9,"asal_temp_ns",8122,0.0161917008063953
"Cataluña","2009",9,"asal_indef",2254364,0.817990564511037
"Cataluña","2009",9,"asal_indef_permanente",2228464,0.988511172108852
"Cataluña","2009",9,"asal_indef_discontinuo",25900,0.011488827891148
"Cataluña","2009",9,"asal_completa",2419756,0.878002654593034
"Cataluña","2009",9,"asal_parcial",336222,0.121997345406966
"Cataluña","2009",9,"asal_parcial_involuntaria",121196,0.360464217094658
"Cataluña","2009",9,"asal_horas_pactadas",38,NA
"Cataluña","2009",9,"asal_horas_hab",38,NA
"Cataluña","2009",9,"asal_horas_dif",0,NA
"Cataluña","2009",9,"asal_horas_extra",85079,0.030870710869245
"Cataluña","2009",9,"asal_extra_pagadas",23,NA
"Cataluña","2009",9,"asal_extra_nopagadas",11,NA
"Cataluña","2009",9,"parados",636851,0.162165623844586
"Cataluña","2009",9,"parados_nuevo_emp",25748,0.0404301791156801
"Cataluña","2009",9,"parados_busca",611103,0.95956982088432
"Cataluña","2009",9,"parados_no_busca",0,0
"Cataluña","2009",9,"parados_tb_4mas_a",15516,0.0243636266567847
"Cataluña","2009",9,"parados_tb_2a4a",32009,0.0502613641181375
"Cataluña","2009",9,"parados_tb_1a2a",120292,0.188885626308195
"Cataluña","2009",9,"parados_tb_6ma1a",157484,0.247285471797956
"Cataluña","2009",9,"parados_tb_menos6m",263415,0.413621082482402
"Cataluña","2009",9,"inac_desanimados",29675,0.0131720462324397
"Cataluña","2009",9,"inactivos",2252877,0.364540844395829
"Ceuta","2009",18,"total",77372,1
"Ceuta","2009",18,"menores",16902,0.218451119267952
"Ceuta","2009",18,"mayores",60470,0.781548880732048
"Ceuta","2009",18,"activos",34862,0.576517281296511
"Ceuta","2009",18,"ocupados",28395,0.814497160231771
"Ceuta","2009",18,"asalariados",24574,0.865434055291425
"Ceuta","2009",18,"asal_temporal",8434,0.343208268902092
"Ceuta","2009",18,"asal_temp_obra",2886,0.342186388427792
"Ceuta","2009",18,"asal_temp_sustitucion",1012,0.119990514583827
"Ceuta","2009",18,"asal_temp_prueba",30,0.00355703106473797
"Ceuta","2009",18,"asal_temp_verbal",268,0.0317761441783258
"Ceuta","2009",18,"asal_temp_formacion",290,0.0343846336258003
"Ceuta","2009",18,"asal_temp_circ_produccion",586,0.0694806734645483
"Ceuta","2009",18,"asal_temp_temporada",278,0.0329618211999051
"Ceuta","2009",18,"asal_temp_otro",1098,0.13018733696941
"Ceuta","2009",18,"asal_temp_ns",1986,0.235475456485653
"Ceuta","2009",18,"asal_indef",16141,0.656832424513714
"Ceuta","2009",18,"asal_indef_permanente",16062,0.995105631621337
"Ceuta","2009",18,"asal_indef_discontinuo",78,0.00483241434855337
"Ceuta","2009",18,"asal_completa",22304,0.907625946121917
"Ceuta","2009",18,"asal_parcial",2270,0.0923740538780825
"Ceuta","2009",18,"asal_parcial_involuntaria",1519,0.669162995594714
"Ceuta","2009",18,"asal_horas_pactadas",37,NA
"Ceuta","2009",18,"asal_horas_hab",37,NA
"Ceuta","2009",18,"asal_horas_dif",0,NA
"Ceuta","2009",18,"asal_horas_extra",1000,0.0406934158053227
"Ceuta","2009",18,"asal_extra_pagadas",22,NA
"Ceuta","2009",18,"asal_extra_nopagadas",11,NA
"Ceuta","2009",18,"parados",6467,0.185502839768229
"Ceuta","2009",18,"parados_nuevo_emp",353,0.0545848152157105
"Ceuta","2009",18,"parados_busca",6114,0.945415184784289
"Ceuta","2009",18,"parados_no_busca",0,0
"Ceuta","2009",18,"parados_tb_4mas_a",593,0.0916963043142106
"Ceuta","2009",18,"parados_tb_2a4a",949,0.146745013143652
"Ceuta","2009",18,"parados_tb_1a2a",1655,0.255914643575073
"Ceuta","2009",18,"parados_tb_6ma1a",1380,0.213391062316375
"Ceuta","2009",18,"parados_tb_menos6m",1802,0.278645430647905
"Ceuta","2009",18,"inac_desanimados",788,0.0307716338644174
"Ceuta","2009",18,"inactivos",25608,0.423482718703489
"Comunidad Valenciana","2009",10,"total",4953371,1
"Comunidad Valenciana","2009",10,"menores",796905,0.160881347268355
"Comunidad Valenciana","2009",10,"mayores",4156466,0.839118652731645
"Comunidad Valenciana","2009",10,"activos",2528967,0.608441642491482
"Comunidad Valenciana","2009",10,"ocupados",2003903,0.792380050827077
"Comunidad Valenciana","2009",10,"asalariados",1655168,0.825972115416764
"Comunidad Valenciana","2009",10,"asal_temporal",456419,0.275753881177016
"Comunidad Valenciana","2009",10,"asal_temp_obra",124654,0.273113082496566
"Comunidad Valenciana","2009",10,"asal_temp_sustitucion",37776,0.0827660548750162
"Comunidad Valenciana","2009",10,"asal_temp_prueba",4197,0.00919549799635861
"Comunidad Valenciana","2009",10,"asal_temp_verbal",58139,0.12738076197529
"Comunidad Valenciana","2009",10,"asal_temp_formacion",12928,0.0283248506306705
"Comunidad Valenciana","2009",10,"asal_temp_circ_produccion",76054,0.166631976320004
"Comunidad Valenciana","2009",10,"asal_temp_temporada",40261,0.0882106134933033
"Comunidad Valenciana","2009",10,"asal_temp_otro",27561,0.0603853038545722
"Comunidad Valenciana","2009",10,"asal_temp_ns",74848,0.163989667388956
"Comunidad Valenciana","2009",10,"asal_indef",1198749,0.724246118822984
"Comunidad Valenciana","2009",10,"asal_indef_permanente",1154175,0.962816235925953
"Comunidad Valenciana","2009",10,"asal_indef_discontinuo",44574,0.0371837640740472
"Comunidad Valenciana","2009",10,"asal_completa",1395385,0.843047352292939
"Comunidad Valenciana","2009",10,"asal_parcial",259783,0.156952647707061
"Comunidad Valenciana","2009",10,"asal_parcial_involuntaria",134010,0.51585361628744
"Comunidad Valenciana","2009",10,"asal_horas_pactadas",37,NA
"Comunidad Valenciana","2009",10,"asal_horas_hab",38,NA
"Comunidad Valenciana","2009",10,"asal_horas_dif",1,NA
"Comunidad Valenciana","2009",10,"asal_horas_extra",110073,0.0665026148403062
"Comunidad Valenciana","2009",10,"asal_extra_pagadas",21,NA
"Comunidad Valenciana","2009",10,"asal_extra_nopagadas",14,NA
"Comunidad Valenciana","2009",10,"parados",525063,0.207619553754557
"Comunidad Valenciana","2009",10,"parados_nuevo_emp",32823,0.06251249850018
"Comunidad Valenciana","2009",10,"parados_busca",492241,0.937489406033181
"Comunidad Valenciana","2009",10,"parados_no_busca",0,0
"Comunidad Valenciana","2009",10,"parados_tb_4mas_a",11870,0.0226068109922047
"Comunidad Valenciana","2009",10,"parados_tb_2a4a",30546,0.0581758760377326
"Comunidad Valenciana","2009",10,"parados_tb_1a2a",104744,0.1994884423393
"Comunidad Valenciana","2009",10,"parados_tb_6ma1a",129384,0.246416144348392
"Comunidad Valenciana","2009",10,"parados_tb_menos6m",202290,0.38526805354786
"Comunidad Valenciana","2009",10,"inac_desanimados",39691,0.0243877112135177
"Comunidad Valenciana","2009",10,"inactivos",1627500,0.391558598097518
"Extremadura","2009",11,"total",1085895,1
"Extremadura","2009",11,"menores",172776,0.159109306148385
"Extremadura","2009",11,"mayores",913119,0.840890693851616
"Extremadura","2009",11,"activos",490301,0.536951919738829
"Extremadura","2009",11,"ocupados",389159,0.793714473354123
"Extremadura","2009",11,"asalariados",309284,0.794749703848555
"Extremadura","2009",11,"asal_temporal",109877,0.355262477205416
"Extremadura","2009",11,"asal_temp_obra",48306,0.43963704869991
"Extremadura","2009",11,"asal_temp_sustitucion",10903,0.0992291380361677
"Extremadura","2009",11,"asal_temp_prueba",698,0.00635255786015272
"Extremadura","2009",11,"asal_temp_verbal",6780,0.0617053614496209
"Extremadura","2009",11,"asal_temp_formacion",3896,0.0354578301191332
"Extremadura","2009",11,"asal_temp_circ_produccion",7509,0.0683400529683191
"Extremadura","2009",11,"asal_temp_temporada",10546,0.0959800504200151
"Extremadura","2009",11,"asal_temp_otro",2736,0.0249005706380771
"Extremadura","2009",11,"asal_temp_ns",18503,0.168397389808604
"Extremadura","2009",11,"asal_indef",199407,0.644737522794584
"Extremadura","2009",11,"asal_indef_permanente",197706,0.991469707683281
"Extremadura","2009",11,"asal_indef_discontinuo",1701,0.00853029231671907
"Extremadura","2009",11,"asal_completa",270869,0.875793768833823
"Extremadura","2009",11,"asal_parcial",38415,0.124206231166177
"Extremadura","2009",11,"asal_parcial_involuntaria",22086,0.574931667317454
"Extremadura","2009",11,"asal_horas_pactadas",37,NA
"Extremadura","2009",11,"asal_horas_hab",38,NA
"Extremadura","2009",11,"asal_horas_dif",1,NA
"Extremadura","2009",11,"asal_horas_extra",13819,0.0446806171673931
"Extremadura","2009",11,"asal_extra_pagadas",26,NA
"Extremadura","2009",11,"asal_extra_nopagadas",10,NA
"Extremadura","2009",11,"parados",101142,0.206285526645877
"Extremadura","2009",11,"parados_nuevo_emp",7256,0.0717407209665619
"Extremadura","2009",11,"parados_busca",93886,0.928259279033438
"Extremadura","2009",11,"parados_no_busca",0,0
"Extremadura","2009",11,"parados_tb_4mas_a",7608,0.075220976448953
"Extremadura","2009",11,"parados_tb_2a4a",8460,0.0836447766506496
"Extremadura","2009",11,"parados_tb_1a2a",17262,0.170670937889304
"Extremadura","2009",11,"parados_tb_6ma1a",20470,0.202388720808368
"Extremadura","2009",11,"parados_tb_menos6m",37144,0.367246050107769
"Extremadura","2009",11,"inac_desanimados",17562,0.041535503371419
"Extremadura","2009",11,"inactivos",422819,0.463049175408682
"Galicia","2009",12,"total",2749315,1
"Galicia","2009",12,"menores",342346,0.124520471462892
"Galicia","2009",12,"mayores",2406969,0.875479528537108
"Galicia","2009",12,"activos",1319494,0.548197338644577
"Galicia","2009",12,"ocupados",1155393,0.875633386737643
"Galicia","2009",12,"asalariados",898001,0.777225584714465
"Galicia","2009",12,"asal_temporal",238161,0.265212399540758
"Galicia","2009",12,"asal_temp_obra",102125,0.428806563627126
"Galicia","2009",12,"asal_temp_sustitucion",34976,0.146858637644283
"Galicia","2009",12,"asal_temp_prueba",2612,0.0109673708121817
"Galicia","2009",12,"asal_temp_verbal",10147,0.042605632324352
"Galicia","2009",12,"asal_temp_formacion",10225,0.0429331418662166
"Galicia","2009",12,"asal_temp_circ_produccion",29466,0.123723027699749
"Galicia","2009",12,"asal_temp_temporada",8577,0.0360134530842581
"Galicia","2009",12,"asal_temp_otro",6525,0.0273974328290526
"Galicia","2009",12,"asal_temp_ns",33507,0.140690541272501
"Galicia","2009",12,"asal_indef",659841,0.734788714043748
"Galicia","2009",12,"asal_indef_permanente",651517,0.987384839681075
"Galicia","2009",12,"asal_indef_discontinuo",8323,0.0126136448023084
"Galicia","2009",12,"asal_completa",797829,0.888450012861901
"Galicia","2009",12,"asal_parcial",100172,0.111549987138099
"Galicia","2009",12,"asal_parcial_involuntaria",47253,0.471718643932436
"Galicia","2009",12,"asal_horas_pactadas",38,NA
"Galicia","2009",12,"asal_horas_hab",39,NA
"Galicia","2009",12,"asal_horas_dif",1,NA
"Galicia","2009",12,"asal_horas_extra",67578,0.075253813748537
"Galicia","2009",12,"asal_extra_pagadas",18,NA
"Galicia","2009",12,"asal_extra_nopagadas",16,NA
"Galicia","2009",12,"parados",164102,0.12436737112863
"Galicia","2009",12,"parados_nuevo_emp",11431,0.0696578956990165
"Galicia","2009",12,"parados_busca",152670,0.930336010530036
"Galicia","2009",12,"parados_no_busca",0,0
"Galicia","2009",12,"parados_tb_4mas_a",10499,0.0639785011760978
"Galicia","2009",12,"parados_tb_2a4a",13195,0.0804073076501201
"Galicia","2009",12,"parados_tb_1a2a",26593,0.16205165080255
"Galicia","2009",12,"parados_tb_6ma1a",34051,0.207498994527794
"Galicia","2009",12,"parados_tb_menos6m",63707,0.388215865742038
"Galicia","2009",12,"inac_desanimados",19165,0.0176233936412331
"Galicia","2009",12,"inactivos",1087475,0.451802661355423
"Madrid (Comunidad de)","2009",13,"total",6298316,1
"Madrid (Comunidad de)","2009",13,"menores",1023646,0.162526935771403
"Madrid (Comunidad de)","2009",13,"mayores",5274670,0.837473064228597
"Madrid (Comunidad de)","2009",13,"activos",3469420,0.657751101016746
"Madrid (Comunidad de)","2009",13,"ocupados",2988683,0.861435917242652
"Madrid (Comunidad de)","2009",13,"asalariados",2652879,0.887641479541323
"Madrid (Comunidad de)","2009",13,"asal_temporal",512574,0.193214240076536
"Madrid (Comunidad de)","2009",13,"asal_temp_obra",209351,0.408430782677233
"Madrid (Comunidad de)","2009",13,"asal_temp_sustitucion",48030,0.0937035432932611
"Madrid (Comunidad de)","2009",13,"asal_temp_prueba",5501,0.0107321089247601
"Madrid (Comunidad de)","2009",13,"asal_temp_verbal",44949,0.0876927038827564
"Madrid (Comunidad de)","2009",13,"asal_temp_formacion",22829,0.0445379593970822
"Madrid (Comunidad de)","2009",13,"asal_temp_circ_produccion",69739,0.136056452336638
"Madrid (Comunidad de)","2009",13,"asal_temp_temporada",15307,0.029863005146574
"Madrid (Comunidad de)","2009",13,"asal_temp_otro",36130,0.0704873832851452
"Madrid (Comunidad de)","2009",13,"asal_temp_ns",60738,0.11849606105655
"Madrid (Comunidad de)","2009",13,"asal_indef",2140306,0.806786136872432
"Madrid (Comunidad de)","2009",13,"asal_indef_permanente",2125363,0.993018288039187
"Madrid (Comunidad de)","2009",13,"asal_indef_discontinuo",14942,0.00698124473790196
"Madrid (Comunidad de)","2009",13,"asal_completa",2322663,0.875525419742099
"Madrid (Comunidad de)","2009",13,"asal_parcial",330216,0.124474580257901
"Madrid (Comunidad de)","2009",13,"asal_parcial_involuntaria",144959,0.438982363059331
"Madrid (Comunidad de)","2009",13,"asal_horas_pactadas",38,NA
"Madrid (Comunidad de)","2009",13,"asal_horas_hab",39,NA
"Madrid (Comunidad de)","2009",13,"asal_horas_dif",1,NA
"Madrid (Comunidad de)","2009",13,"asal_horas_extra",172769,0.0651250961691053
"Madrid (Comunidad de)","2009",13,"asal_extra_pagadas",15,NA
"Madrid (Comunidad de)","2009",13,"asal_extra_nopagadas",20,NA
"Madrid (Comunidad de)","2009",13,"parados",480738,0.138564370989964
"Madrid (Comunidad de)","2009",13,"parados_nuevo_emp",23509,0.0489018966672075
"Madrid (Comunidad de)","2009",13,"parados_busca",457229,0.951098103332793
"Madrid (Comunidad de)","2009",13,"parados_no_busca",0,0
"Madrid (Comunidad de)","2009",13,"parados_tb_4mas_a",15612,0.03247506958052
"Madrid (Comunidad de)","2009",13,"parados_tb_2a4a",34600,0.0719726753449904
"Madrid (Comunidad de)","2009",13,"parados_tb_1a2a",82236,0.171061992187012
"Madrid (Comunidad de)","2009",13,"parados_tb_6ma1a",100349,0.208739479716602
"Madrid (Comunidad de)","2009",13,"parados_tb_menos6m",204303,0.424977846560913
"Madrid (Comunidad de)","2009",13,"inac_desanimados",29753,0.0164813737709459
"Madrid (Comunidad de)","2009",13,"inactivos",1805250,0.342248898983254
"Melilla","2009",19,"total",73623,1
"Melilla","2009",19,"menores",17879,0.242845306493895
"Melilla","2009",19,"mayores",55744,0.757154693506105
"Melilla","2009",19,"activos",30202,0.54179822043628
"Melilla","2009",19,"ocupados",23108,0.76511489305344
"Melilla","2009",19,"asalariados",19613,0.848753678379782
"Melilla","2009",19,"asal_temporal",6507,0.331769744557181
"Melilla","2009",19,"asal_temp_obra",3549,0.545412632549562
"Melilla","2009",19,"asal_temp_sustitucion",643,0.0988166589826341
"Melilla","2009",19,"asal_temp_prueba",21,0.00322729368372522
"Melilla","2009",19,"asal_temp_verbal",468,0.0719225449515906
"Melilla","2009",19,"asal_temp_formacion",100,0.0153680651605963
"Melilla","2009",19,"asal_temp_circ_produccion",159,0.0244352236053481
"Melilla","2009",19,"asal_temp_temporada",54,0.00829875518672199
"Melilla","2009",19,"asal_temp_otro",464,0.0713078223451667
"Melilla","2009",19,"asal_temp_ns",1051,0.161518364837867
"Melilla","2009",19,"asal_indef",13105,0.668179268852292
"Melilla","2009",19,"asal_indef_permanente",12859,0.981228538725677
"Melilla","2009",19,"asal_indef_discontinuo",246,0.0187714612743228
"Melilla","2009",19,"asal_completa",17367,0.885484117677051
"Melilla","2009",19,"asal_parcial",2246,0.114515882322949
"Melilla","2009",19,"asal_parcial_involuntaria",1622,0.722172751558326
"Melilla","2009",19,"asal_horas_pactadas",37,NA
"Melilla","2009",19,"asal_horas_hab",37,NA
"Melilla","2009",19,"asal_horas_dif",0,NA
"Melilla","2009",19,"asal_horas_extra",769,0.0392086881150258
"Melilla","2009",19,"asal_extra_pagadas",17,NA
"Melilla","2009",19,"asal_extra_nopagadas",17,NA
"Melilla","2009",19,"parados",7094,0.23488510694656
"Melilla","2009",19,"parados_nuevo_emp",247,0.0348181561883282
"Melilla","2009",19,"parados_busca",6847,0.965181843811672
"Melilla","2009",19,"parados_no_busca",0,0
"Melilla","2009",19,"parados_tb_4mas_a",593,0.0835917676910065
"Melilla","2009",19,"parados_tb_2a4a",1798,0.253453622779814
"Melilla","2009",19,"parados_tb_1a2a",1431,0.201719763180152
"Melilla","2009",19,"parados_tb_6ma1a",933,0.131519594023118
"Melilla","2009",19,"parados_tb_menos6m",1888,0.266140400338314
"Melilla","2009",19,"inac_desanimados",962,0.037664930895423
"Melilla","2009",19,"inactivos",25541,0.458183840413318
"Murcia (Región de)","2009",14,"total",1440438,1
"Murcia (Región de)","2009",14,"menores",269549,0.187129886881629
"Murcia (Región de)","2009",14,"mayores",1170889,0.812870113118371
"Murcia (Región de)","2009",14,"activos",717899,0.61312302020089
"Murcia (Región de)","2009",14,"ocupados",572027,0.796807071746861
"Murcia (Región de)","2009",14,"asalariados",476743,0.833427443110203
"Murcia (Región de)","2009",14,"asal_temporal",153291,0.321538019436048
"Murcia (Región de)","2009",14,"asal_temp_obra",51683,0.337156127887482
"Murcia (Región de)","2009",14,"asal_temp_sustitucion",10528,0.0686798311707798
"Murcia (Región de)","2009",14,"asal_temp_prueba",557,0.00363361188849965
"Murcia (Región de)","2009",14,"asal_temp_verbal",14469,0.0943891030784586
"Murcia (Región de)","2009",14,"asal_temp_formacion",2972,0.0193879614589245
"Murcia (Región de)","2009",14,"asal_temp_circ_produccion",20739,0.13529170009981
"Murcia (Región de)","2009",14,"asal_temp_temporada",20471,0.133543391327606
"Murcia (Región de)","2009",14,"asal_temp_otro",12821,0.0836383088374399
"Murcia (Región de)","2009",14,"asal_temp_ns",19050,0.124273440710805
"Murcia (Región de)","2009",14,"asal_indef",323452,0.678461980563952
"Murcia (Región de)","2009",14,"asal_indef_permanente",299148,0.924860566637399
"Murcia (Región de)","2009",14,"asal_indef_discontinuo",24303,0.0751363417137628
